{'episode' 1, 'episode_time_secs' '3.91670298576355', 'episode_steps' '144', 'episode_reward' 0.0, 'reward_min' 0.0, 'reward_max' 0.0, 'reward_avg_by_step' 0.0, 'value_avg' -0.004148183, 'training_time' 3.91670298576355, 'training_steps' '1428'}
{'episode' 101, 'episode_time_secs' '3.577197790145874', 'episode_steps' '224', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013392857142857142, 'value_avg' 0.9602703, 'training_time' 382.1674780845642, 'training_steps' '116960'}
{'episode' 102, 'episode_time_secs' '3.5924510955810547', 'episode_steps' '224', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013392857142857142, 'value_avg' 0.9649828, 'training_time' 385.75992918014526, 'training_steps' '118078'}
{'episode' 103, 'episode_time_secs' '5.008758068084717', 'episode_steps' '283', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0176678445229682, 'value_avg' 0.965686, 'training_time' 390.76868724823, 'training_steps' '119425'}
{'episode' 104, 'episode_time_secs' '4.326367139816284', 'episode_steps' '250', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016, 'value_avg' 0.96518546, 'training_time' 395.09505438804626, 'training_steps' '120759'}
{'episode' 105, 'episode_time_secs' '4.049947023391724', 'episode_steps' '253', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015810276679841896, 'value_avg' 0.96354485, 'training_time' 399.145001411438, 'training_steps' '122003'}
{'episode' 106, 'episode_time_secs' '4.694650173187256', 'episode_steps' '293', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017064846416382253, 'value_avg' 0.9615311, 'training_time' 403.83965158462524, 'training_steps' '123460'}
{'episode' 107, 'episode_time_secs' '2.944938898086548', 'episode_steps' '181', 'episode_reward' 2.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.011049723756906077, 'value_avg' 0.9619728, 'training_time' 406.7845904827118, 'training_steps' '124388'}
{'episode' 108, 'episode_time_secs' '4.8427698612213135', 'episode_steps' '300', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016666666666666666, 'value_avg' 0.96199703, 'training_time' 411.6273603439331, 'training_steps' '125874'}
{'episode' 109, 'episode_time_secs' '5.86030125617981', 'episode_steps' '347', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01729106628242075, 'value_avg' 0.9621977, 'training_time' 417.4876616001129, 'training_steps' '127618'}
{'episode' 110, 'episode_time_secs' '5.086676836013794', 'episode_steps' '296', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016891891891891893, 'value_avg' 0.96304643, 'training_time' 422.5743384361267, 'training_steps' '129003'}
{'episode' 111, 'episode_time_secs' '3.6167101860046387', 'episode_steps' '219', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0136986301369863, 'value_avg' 0.96261454, 'training_time' 426.19104862213135, 'training_steps' '130126'}
{'episode' 112, 'episode_time_secs' '4.943640947341919', 'episode_steps' '305', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01639344262295082, 'value_avg' 0.9597981, 'training_time' 431.13468956947327, 'training_steps' '131629'}
{'episode' 113, 'episode_time_secs' '3.656005859375', 'episode_steps' '226', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01327433628318584, 'value_avg' 0.96093917, 'training_time' 434.79069542884827, 'training_steps' '132766'}
{'episode' 114, 'episode_time_secs' '4.409799814224243', 'episode_steps' '266', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015037593984962405, 'value_avg' 0.9610582, 'training_time' 439.2004952430725, 'training_steps' '134095'}
{'episode' 115, 'episode_time_secs' '4.944314956665039', 'episode_steps' '300', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016666666666666666, 'value_avg' 0.9636182, 'training_time' 444.14481019973755, 'training_steps' '135655'}
{'episode' 116, 'episode_time_secs' '4.737910985946655', 'episode_steps' '261', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01532567049808429, 'value_avg' 0.96352124, 'training_time' 448.8827211856842, 'training_steps' '136984'}
{'episode' 117, 'episode_time_secs' '4.759469985961914', 'episode_steps' '279', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017921146953405017, 'value_avg' 0.96289057, 'training_time' 453.6421911716461, 'training_steps' '138359'}
{'episode' 118, 'episode_time_secs' '4.125751972198486', 'episode_steps' '256', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015625, 'value_avg' 0.96271116, 'training_time' 457.7679431438446, 'training_steps' '139609'}
{'episode' 119, 'episode_time_secs' '4.049750804901123', 'episode_steps' '257', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01556420233463035, 'value_avg' 0.96232325, 'training_time' 461.8176939487457, 'training_steps' '140925'}
{'episode' 120, 'episode_time_secs' '3.775513172149658', 'episode_steps' '232', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01293103448275862, 'value_avg' 0.9629214, 'training_time' 465.5932071208954, 'training_steps' '142138'}
{'episode' 121, 'episode_time_secs' '4.122791290283203', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 0.96338344, 'training_time' 469.7159984111786, 'training_steps' '143415'}
{'episode' 122, 'episode_time_secs' '4.468022108078003', 'episode_steps' '259', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015444015444015444, 'value_avg' 0.9650806, 'training_time' 474.1840205192566, 'training_steps' '144751'}
{'episode' 123, 'episode_time_secs' '4.226452112197876', 'episode_steps' '248', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016129032258064516, 'value_avg' 0.96516585, 'training_time' 478.41047263145447, 'training_steps' '145945'}
{'episode' 124, 'episode_time_secs' '3.638890027999878', 'episode_steps' '222', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013513513513513514, 'value_avg' 0.96797717, 'training_time' 482.04936265945435, 'training_steps' '147124'}
{'episode' 125, 'episode_time_secs' '4.244887113571167', 'episode_steps' '259', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015444015444015444, 'value_avg' 0.9693525, 'training_time' 486.2942497730255, 'training_steps' '148347'}
{'episode' 126, 'episode_time_secs' '3.9897568225860596', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 0.96894294, 'training_time' 490.2840065956116, 'training_steps' '149631'}
{'episode' 127, 'episode_time_secs' '3.985585927963257', 'episode_steps' '250', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016, 'value_avg' 0.968331, 'training_time' 494.26959252357483, 'training_steps' '150905'}
{'episode' 128, 'episode_time_secs' '4.340840101242065', 'episode_steps' '272', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01838235294117647, 'value_avg' 0.96719474, 'training_time' 498.6104326248169, 'training_steps' '152283'}
{'episode' 129, 'episode_time_secs' '4.452246904373169', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 0.9682479, 'training_time' 503.06267952919006, 'training_steps' '153546'}
{'episode' 130, 'episode_time_secs' '4.476776838302612', 'episode_steps' '258', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015503875968992248, 'value_avg' 0.96924657, 'training_time' 507.5394563674927, 'training_steps' '154811'}
{'episode' 131, 'episode_time_secs' '3.5907390117645264', 'episode_steps' '229', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013100436681222707, 'value_avg' 0.97142935, 'training_time' 511.1301953792572, 'training_steps' '155991'}
{'episode' 132, 'episode_time_secs' '3.951390027999878', 'episode_steps' '249', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01606425702811245, 'value_avg' 0.9723605, 'training_time' 515.0815854072571, 'training_steps' '157285'}
{'episode' 133, 'episode_time_secs' '4.167038917541504', 'episode_steps' '256', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015625, 'value_avg' 0.9729562, 'training_time' 519.2486243247986, 'training_steps' '158576'}
{'episode' 134, 'episode_time_secs' '4.1516358852386475', 'episode_steps' '265', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01509433962264151, 'value_avg' 0.9749595, 'training_time' 523.4002602100372, 'training_steps' '159954'}
{'episode' 135, 'episode_time_secs' '4.193608999252319', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 0.97690886, 'training_time' 527.5938692092896, 'training_steps' '161241'}
{'episode' 136, 'episode_time_secs' '5.015622138977051', 'episode_steps' '289', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01730103806228374, 'value_avg' 0.9770202, 'training_time' 532.6094913482666, 'training_steps' '162635'}
{'episode' 137, 'episode_time_secs' '4.766484022140503', 'episode_steps' '280', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017857142857142856, 'value_avg' 0.97748566, 'training_time' 537.3759753704071, 'training_steps' '164088'}
{'episode' 138, 'episode_time_secs' '4.090304136276245', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 0.97858053, 'training_time' 541.4662795066833, 'training_steps' '165381'}
{'episode' 139, 'episode_time_secs' '3.9856691360473633', 'episode_steps' '254', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015748031496062992, 'value_avg' 0.9796877, 'training_time' 545.4519486427307, 'training_steps' '166655'}
{'episode' 140, 'episode_time_secs' '5.104051828384399', 'episode_steps' '316', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015822784810126583, 'value_avg' 0.9804364, 'training_time' 550.5560004711151, 'training_steps' '168265'}
{'episode' 141, 'episode_time_secs' '3.6542348861694336', 'episode_steps' '223', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013452914798206279, 'value_avg' 0.98135865, 'training_time' 554.2102353572845, 'training_steps' '169372'}
{'episode' 142, 'episode_time_secs' '4.527585983276367', 'episode_steps' '266', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015037593984962405, 'value_avg' 0.9820645, 'training_time' 558.7378213405609, 'training_steps' '170707'}
{'episode' 143, 'episode_time_secs' '4.266372919082642', 'episode_steps' '247', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016194331983805668, 'value_avg' 0.9838026, 'training_time' 563.0041942596436, 'training_steps' '171988'}
{'episode' 144, 'episode_time_secs' '3.995513677597046', 'episode_steps' '254', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015748031496062992, 'value_avg' 0.98575014, 'training_time' 566.9997079372406, 'training_steps' '173331'}
{'episode' 145, 'episode_time_secs' '3.6022109985351562', 'episode_steps' '218', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013761467889908258, 'value_avg' 0.9864049, 'training_time' 570.6019189357758, 'training_steps' '174386'}
{'episode' 146, 'episode_time_secs' '4.09253191947937', 'episode_steps' '255', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01568627450980392, 'value_avg' 0.9875152, 'training_time' 574.6944508552551, 'training_steps' '175687'}
{'episode' 147, 'episode_time_secs' '3.8804128170013428', 'episode_steps' '249', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01606425702811245, 'value_avg' 0.9890733, 'training_time' 578.5748636722565, 'training_steps' '176998'}
{'episode' 148, 'episode_time_secs' '3.902247905731201', 'episode_steps' '247', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016194331983805668, 'value_avg' 0.9899209, 'training_time' 582.4771115779877, 'training_steps' '178242'}
{'episode' 149, 'episode_time_secs' '5.345633029937744', 'episode_steps' '308', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016233766233766232, 'value_avg' 0.9916419, 'training_time' 587.8227446079254, 'training_steps' '179826'}
{'episode' 150, 'episode_time_secs' '4.4396021366119385', 'episode_steps' '259', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015444015444015444, 'value_avg' 0.99257636, 'training_time' 592.2623467445374, 'training_steps' '181109'}
{'episode' 151, 'episode_time_secs' '4.338489770889282', 'episode_steps' '279', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014336917562724014, 'value_avg' 0.99270415, 'training_time' 596.6008365154266, 'training_steps' '182564'}
{'episode' 152, 'episode_time_secs' '5.299589157104492', 'episode_steps' '253', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015810276679841896, 'value_avg' 0.9924251, 'training_time' 601.9004256725311, 'training_steps' '184313'}
{'episode' 153, 'episode_time_secs' '3.8805270195007324', 'episode_steps' '264', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015151515151515152, 'value_avg' 0.9919985, 'training_time' 605.7809526920319, 'training_steps' '185621'}
{'episode' 154, 'episode_time_secs' '4.085942983627319', 'episode_steps' '282', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01773049645390071, 'value_avg' 0.993026, 'training_time' 609.8668956756592, 'training_steps' '187065'}
{'episode' 155, 'episode_time_secs' '4.34100604057312', 'episode_steps' '263', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015209125475285171, 'value_avg' 0.9928442, 'training_time' 614.2079017162323, 'training_steps' '188384'}
{'episode' 156, 'episode_time_secs' '2041.319508075714', 'episode_steps' '298', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016778523489932886, 'value_avg' 0.99128944, 'training_time' 2655.5274097919464, 'training_steps' '190420'}
{'episode' 157, 'episode_time_secs' '5.570889949798584', 'episode_steps' '311', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01607717041800643, 'value_avg' 0.99378115, 'training_time' 2661.098299741745, 'training_steps' '192000'}
{'episode' 158, 'episode_time_secs' '3.058151960372925', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 0.9955191, 'training_time' 2664.156451702118, 'training_steps' '193428'}
{'episode' 159, 'episode_time_secs' '4.537684917449951', 'episode_steps' '255', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01568627450980392, 'value_avg' 0.996383, 'training_time' 2668.694136619568, 'training_steps' '194839'}
{'episode' 160, 'episode_time_secs' '4.011401891708374', 'episode_steps' '286', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017482517482517484, 'value_avg' 0.9964845, 'training_time' 2672.7055385112762, 'training_steps' '196272'}
{'episode' 161, 'episode_time_secs' '3.1925981044769287', 'episode_steps' '234', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01282051282051282, 'value_avg' 0.998299, 'training_time' 2675.898136615753, 'training_steps' '197462'}
{'episode' 162, 'episode_time_secs' '3.5132551193237305', 'episode_steps' '260', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015384615384615385, 'value_avg' 0.99986744, 'training_time' 2679.411391735077, 'training_steps' '198775'}
{'episode' 163, 'episode_time_secs' '3.852888822555542', 'episode_steps' '284', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017605633802816902, 'value_avg' 1.0004355, 'training_time' 2683.2642805576324, 'training_steps' '200222'}
{'episode' 164, 'episode_time_secs' '3.7795679569244385', 'episode_steps' '277', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018050541516245487, 'value_avg' 0.9995763, 'training_time' 2687.043848514557, 'training_steps' '201604'}
{'episode' 165, 'episode_time_secs' '4.477511882781982', 'episode_steps' '303', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0165016501650165, 'value_avg' 0.99906194, 'training_time' 2691.521360397339, 'training_steps' '203066'}
{'episode' 166, 'episode_time_secs' '3.513640880584717', 'episode_steps' '255', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01568627450980392, 'value_avg' 1.0004065, 'training_time' 2695.0350012779236, 'training_steps' '204386'}
{'episode' 167, 'episode_time_secs' '4.5964179039001465', 'episode_steps' '315', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0026656, 'training_time' 2699.6314191818237, 'training_steps' '206046'}
{'episode' 168, 'episode_time_secs' '3.826862096786499', 'episode_steps' '259', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015444015444015444, 'value_avg' 1.0028715, 'training_time' 2703.4582812786102, 'training_steps' '207329'}
{'episode' 169, 'episode_time_secs' '4.271391153335571', 'episode_steps' '294', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017006802721088437, 'value_avg' 1.0014663, 'training_time' 2707.729672431946, 'training_steps' '208860'}
{'episode' 170, 'episode_time_secs' '3.6162962913513184', 'episode_steps' '262', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015267175572519083, 'value_avg' 1.0009992, 'training_time' 2711.345968723297, 'training_steps' '210227'}
{'episode' 171, 'episode_time_secs' '4.840267896652222', 'episode_steps' '333', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015015015015015015, 'value_avg' 1.0010319, 'training_time' 2716.1862366199493, 'training_steps' '211866'}
